# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_5_model
# start_datetime = 2023-03-19 18:49:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /home/Lab_2/samples/code_5-20230319184917_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.72815,0.942456,0.736879,1,3,0,1.79932,0.359511
-1.25818,0.992182,0.736879,1,3,0,1.89805,0.889888
-1.92709,0.924663,0.736879,2,7,0,2.40018,0.284441
-1.25912,0.98596,0.736879,1,3,0,2.24447,0.883998
-1.51201,0.958354,0.736879,1,3,0,1.60913,0.484059
-1.49012,1,0.736879,1,1,0,1.5364,0.501054
-1.26157,0.969532,0.736879,1,3,0,1.66711,1.14229
-1.38957,0.952883,0.736879,2,7,0,1.54248,0.598753
-1.26399,0.982264,0.736879,1,3,0,1.50699,1.15715
-1.75915,0.811291,0.736879,1,3,0,2.3469,0.345997
-1.34636,1,0.736879,2,3,0,1.75091,0.656965
-1.4005,0.960341,0.736879,2,3,0,1.77535,0.586053
-1.71517,0.977624,0.736879,2,7,0,1.71591,2.12671
-1.57042,1,0.736879,1,1,0,1.75581,1.89617
-1.73311,0.929508,0.736879,1,1,0,1.83809,2.15366
-1.64789,1,0.736879,2,3,0,1.83646,2.02279
-1.28896,0.960354,0.736879,1,3,0,1.81068,0.770659
-1.27859,0.990906,0.736879,1,3,0,1.37185,1.2294
-4.76563,0.154459,0.736879,1,1,0,4.95052,5.52108
-1.25159,1,0.736879,1,1,0,3.23331,1.05125
-1.3697,0.982286,0.736879,2,3,0,1.37056,0.623742
-1.47206,0.986771,0.736879,1,1,0,1.47254,0.515997
-1.92507,0.869878,0.736879,2,3,0,2.50823,2.42651
-3.4121,0.444739,0.736879,2,7,0,4.18073,0.0699684
-1.8346,0.781981,0.736879,1,3,0,4.13873,0.316156
-1.82869,0.970159,0.736879,2,3,0,2.62435,0.318351
-1.73988,0.994523,0.736879,2,3,0,2.06451,0.354303
-1.66869,0.970561,0.736879,2,3,0,2.41959,0.387874
-2.86151,0.901622,0.736879,1,3,0,3.34834,0.113531
-2.36582,0.998498,0.736879,2,3,0,3.06719,0.18047
-1.35291,0.98895,0.736879,1,3,0,2.79493,0.647146
-1.25882,0.989869,0.736879,2,7,0,1.43166,1.12352
-1.37822,0.981553,0.736879,2,7,0,1.37835,0.612705
-1.58726,0.949656,0.736879,1,3,0,1.96321,1.92445
-1.43304,1,0.736879,1,1,0,1.57172,1.64288
-1.25001,0.882756,0.736879,2,3,0,1.85635,0.995862
-1.34628,0.977136,0.736879,1,3,0,1.39473,0.65709
-1.31628,1,0.736879,2,3,0,1.34588,0.708695
-1.25752,0.999616,0.736879,2,3,0,1.32039,0.89428
-1.25752,0.867312,0.736879,1,3,0,2.30756,0.89428
-1.25031,0.999899,0.736879,1,3,0,1.25721,0.977897
-1.28599,0.995026,0.736879,2,3,0,1.28995,0.778839
-1.53696,0.965019,0.736879,1,3,0,1.59017,0.466004
-1.25337,0.997351,0.736879,1,3,0,1.61788,0.928307
-1.79244,0.906308,0.736879,1,3,0,1.86786,2.24077
-1.79244,0.442053,0.736879,1,1,0,2.60278,2.24077
-1.79244,0.734426,0.736879,1,1,0,2.27239,2.24077
-1.30937,1,0.736879,2,3,0,1.81036,0.722603
-1.25351,0.998953,0.736879,1,3,0,1.30909,0.926957
-1.25219,0.99928,0.736879,1,3,0,1.26031,1.06043
-1.25314,0.999323,0.736879,2,3,0,1.25817,1.07252
-1.31572,0.987499,0.736879,1,3,0,1.31988,1.36022
-2.4949,0.791857,0.736879,2,3,0,2.50458,3.14021
-1.80622,1,0.736879,1,1,0,2.36228,2.26061
-1.38677,0.850341,0.736879,1,3,0,2.30657,0.602129
-1.38658,0.994459,0.736879,2,3,0,1.50478,0.602358
-3.93515,0.851464,0.736879,3,7,0,4.04226,0.0449047
-3.85646,1,0.736879,1,1,0,4.02507,0.0479692
-3.882,0.998249,0.736879,2,3,0,4.38399,0.046951
-3.9259,0.99985,0.736879,2,3,0,4.03188,0.0452539
-3.99554,0.954397,0.736879,3,7,0,5.61723,0.0426923
-4.09165,0.999119,0.736879,1,1,0,4.17658,0.0394029
-1.80399,0.991553,0.736879,1,3,0,5.90286,0.327781
-1.25932,0.989978,0.736879,2,7,0,1.69847,1.12716
-1.28853,0.986309,0.736879,1,3,0,1.34229,0.771833
-1.25008,1,0.736879,2,3,0,1.28358,0.988925
-1.2506,0.998495,0.736879,2,3,0,1.26011,0.969229
-1.3935,0.969234,0.736879,1,3,0,1.4602,0.594109
-1.78629,0.934866,0.736879,1,3,0,1.84006,0.334795
-1.65387,1,0.736879,1,1,0,1.78721,0.395507
-1.30682,0.987212,0.736879,1,3,0,1.68177,0.727992
-1.57728,0.960397,0.736879,1,3,0,1.62288,0.439339
-1.27294,0.940973,0.736879,1,3,0,1.8626,1.20402
-1.48685,0.904155,0.736879,1,3,0,1.78317,0.503692
-2.13931,1,0.736879,2,3,0,2.82133,2.70746
-3.08303,0.509414,0.736879,1,1,0,3.66308,3.80193
-1.96701,0.243096,0.736879,3,7,0,5.71529,0.27213
-1.92659,1,0.736879,2,3,0,2.01933,0.2846
-1.26936,0.806363,0.736879,2,3,0,2.53647,1.18647
-1.32727,0.92024,0.736879,2,3,0,1.68566,1.39397
-2.04768,0.75354,0.736879,1,1,0,2.05327,2.58968
-1.57349,1,0.736879,1,1,0,1.92765,1.90136
-1.29636,0.956261,0.736879,1,3,0,1.76446,0.751796
-1.27353,1,0.736879,1,1,0,1.29279,0.818302
-1.35825,0.97822,0.736879,1,3,0,1.45819,1.47581
-1.35825,0.345277,0.736879,2,3,0,2.80217,1.47581
-1.35825,0.691075,0.736879,1,1,0,1.87397,1.47581
-1.45912,0.965307,0.736879,1,1,0,1.47971,1.69496
-1.26205,0.985982,0.736879,1,3,0,1.52347,0.867521
-1.26103,0.996884,0.736879,1,3,0,1.292,1.13879
-1.26103,0.120194,0.736879,1,1,0,3.33239,1.13879
-1.52326,0.958659,0.736879,2,7,0,1.52408,0.475751
-1.62657,0.783247,0.736879,2,3,0,2.31294,1.98878
-1.33517,1,0.736879,1,1,0,1.52849,1.4159
-1.25213,0.996349,0.736879,1,3,0,1.35399,0.942731
-1.25367,0.998916,0.736879,1,3,0,1.26063,1.07865
-1.68604,0.870831,0.736879,1,3,0,2.10006,0.379237
-1.74074,0.99553,0.736879,1,1,0,1.77435,0.353927
-1.25439,0.980011,0.736879,1,3,0,2.07635,1.08614
-4.3987,0.241982,0.736879,1,1,0,4.46025,5.15987
-1.25469,1,0.736879,1,1,0,3.25968,0.915869
-1.25276,0.99909,0.736879,1,3,0,1.26342,1.06795
-1.3512,0.985238,0.736879,2,3,0,1.35155,0.649676
-2.17618,0.941879,0.736879,2,7,0,2.56311,0.218087
-2.10651,1,0.736879,1,1,0,2.22628,0.234374
-1.34916,1,0.736879,1,3,0,2.32358,0.652715
-1.2503,0.996632,0.736879,1,3,0,1.38509,1.02192
-1.25,0.999995,0.736879,1,3,0,1.25032,1.0005
-1.29542,0.977861,0.736879,2,3,0,1.38872,0.754092
-1.33146,0.998063,0.736879,2,3,0,1.3326,0.681058
-1.52974,0.979202,0.736879,2,3,0,1.59302,0.471097
-1.95204,0.925048,0.736879,1,3,0,1.98289,0.276658
-1.59672,0.997865,0.736879,2,3,0,2.05557,0.427444
-1.40437,0.997234,0.736879,2,3,0,1.67201,0.581708
-1.40437,0.936643,0.736879,1,3,0,1.78154,0.581708
-1.34059,1,0.736879,1,1,0,1.39721,0.66599
-1.48933,0.988138,0.736879,2,7,0,1.49346,1.75252
-2.06503,0.764134,0.736879,1,1,0,2.13664,2.61223
-3.15914,0.460215,0.736879,1,1,0,3.7133,3.88424
-1.30414,1,0.736879,1,1,0,2.34871,1.32386
-1.64494,0.950933,0.736879,2,3,0,1.64568,2.01812
-1.40361,1,0.736879,2,7,0,1.58636,0.582554
-2.53474,0.900959,0.736879,2,3,0,2.53747,0.153458
-1.49877,0.968098,0.736879,2,7,0,2.86284,0.494199
-1.46164,1,0.736879,1,1,0,1.51361,0.525051
-1.50813,0.994753,0.736879,1,1,0,1.52463,0.486991
-1.25017,0.991178,0.736879,1,3,0,1.60375,0.983515
-1.5503,0.941875,0.736879,1,3,0,1.5955,1.86176
-1.78069,0.959449,0.736879,2,3,0,1.87557,2.22374
-2.79258,0.60895,0.736879,2,3,0,3.09613,3.48154
-2.79258,0.0487864,0.736879,3,7,0,5.53134,3.48154
-2.79258,0.023783,0.736879,1,1,0,5.01841,3.48154
-1.38438,1,0.736879,1,1,0,2.16729,1.53796
-3.22598,0.384608,0.736879,1,1,0,3.32355,3.95602
-3.22598,0.0522664,0.736879,3,7,0,5.49878,3.95602
-3.22598,0.00323748,0.736879,1,1,0,6.15508,3.95602
-1.27867,1,0.736879,1,1,0,2.41075,1.22974
-1.27867,0.0198885,0.736879,1,1,0,3.8566,1.22974
-1.27867,0.228494,0.736879,2,3,0,3.56341,1.22974
-1.4046,0.932534,0.736879,1,3,0,1.62632,0.581452
-1.38145,1,0.736879,1,1,0,1.41544,0.608649
-1.25782,0.987153,0.736879,2,7,0,1.47339,1.11606
-1.30347,0.981229,0.736879,1,3,0,1.36625,0.735291
-1.50545,0.969773,0.736879,1,3,0,1.52817,0.489029
-1.25925,0.969498,0.736879,1,3,0,1.68363,1.12663
-1.58512,0.889225,0.736879,2,7,0,1.92929,0.43447
-2.46544,0.906893,0.736879,2,3,0,2.47556,3.10554
-1.52567,1,0.736879,2,3,0,2.09352,1.8186
-1.72836,0.914981,0.736879,1,1,0,1.81197,2.14656
-1.72836,0.0508888,0.736879,1,1,0,3.41805,2.14656
-1.72836,0.375048,0.736879,1,1,0,2.62059,2.14656
-1.72836,0.68238,0.736879,1,1,0,2.24337,2.14656
-1.26138,0.991619,0.736879,1,3,0,1.76119,0.871052
-1.25013,0.980558,0.736879,2,3,0,1.45554,0.985378
-1.27887,0.967746,0.736879,2,3,0,1.55702,0.800181
-1.55998,0.978624,0.736879,2,3,0,1.59889,1.87842
-1.26758,1,0.736879,2,3,0,1.59066,0.841537
-1.25414,0.999928,0.736879,2,7,0,1.26487,1.08366
-1.25589,0.997779,0.736879,1,3,0,1.26906,0.90606
-1.30696,0.986589,0.736879,1,3,0,1.34654,1.33301
-1.25173,0.769546,0.736879,2,3,0,2.19972,1.05349
-1.61262,0.890491,0.736879,1,3,0,1.92228,0.418126
-1.67037,0.998272,0.736879,2,3,0,1.6973,0.38702
-1.25127,0.981282,0.736879,1,3,0,1.84928,0.955609
-1.28821,0.990809,0.736879,1,3,0,1.30692,1.26805
-1.28821,0.340515,0.736879,1,1,0,2.5696,1.26805
-1.28376,1,0.736879,1,1,0,1.2948,1.25075
-1.33761,0.984308,0.736879,1,1,0,1.34011,1.42252
-1.25066,0.998259,0.736879,1,3,0,1.34699,0.967937
-1.37583,0.955192,0.736879,2,3,0,1.54089,0.615756
-1.57757,0.98555,0.736879,2,7,0,1.58269,1.90824
-1.46179,1,0.736879,1,1,0,1.58996,1.70015
-1.46179,0.803018,0.736879,1,3,0,2.11836,1.70015
-1.65689,0.732641,0.736879,1,3,0,2.65298,0.393929
-1.60847,1,0.736879,2,3,0,1.68191,0.420526
-1.51045,1,0.736879,1,1,0,1.60777,0.485232
-1.3995,1,0.736879,1,1,0,1.49794,0.58718
-1.25304,0.947256,0.736879,2,3,0,1.78909,1.07134
-1.25022,0.999989,0.736879,1,3,0,1.25263,1.01897
-1.67454,0.919811,0.736879,1,3,0,1.71211,2.06454
-1.74272,0.968367,0.736879,1,1,0,1.89877,2.16797
-1.39486,1,0.736879,1,1,0,1.6294,1.5616
-1.39486,0.0149609,0.736879,1,1,0,3.66971,1.5616
-1.41188,0.994025,0.736879,1,1,0,1.45342,1.59868
-1.80855,0.684009,0.736879,1,3,0,2.97412,0.326008
-1.35443,0.972249,0.736879,1,3,0,1.84962,0.644927
-1.35875,0.999188,0.736879,2,7,0,1.36052,1.47703
-1.393,0.909198,0.736879,1,3,0,1.76555,0.594697
-1.37503,1,0.736879,1,1,0,1.40515,0.616778
-1.25693,0.956924,0.736879,2,3,0,1.69591,1.10902
-1.72068,0.843011,0.736879,1,3,0,2.20715,0.362891
-1.49146,0.996953,0.736879,2,3,0,1.82435,0.49998
-2.27151,0.958429,0.736879,3,7,0,2.89869,2.87234
-2.16915,1,0.736879,2,7,0,2.18096,0.219663
-1.54807,0.987957,0.736879,2,3,0,2.62404,0.458362
-1.51606,0.95135,0.736879,1,3,0,2.23303,1.80142
-1.31833,1,0.736879,1,1,0,1.45359,1.36806
-2.01573,0.765144,0.736879,1,1,0,2.01899,2.54782
-1.3236,1,0.736879,1,1,0,1.7518,1.38349
-1.64974,0.890131,0.736879,1,1,0,1.65378,2.02571
-1.27687,0.89915,0.736879,2,3,0,2.06564,0.80673
-1.2611,0.974479,0.736879,2,3,0,1.67878,0.872613
-1.49603,0.925954,0.736879,2,3,0,2.1972,0.496351
-1.30383,0.990199,0.736879,1,3,0,1.48634,0.734504
-1.52715,0.981901,0.736879,2,3,0,1.53062,1.82124
-1.30863,1,0.736879,2,3,0,1.47403,0.724154
-1.28408,1,0.736879,1,1,0,1.30578,0.784313
-1.58871,0.947917,0.736879,1,3,0,1.754,1.92686
-1.29478,1,0.736879,2,3,0,1.54127,0.755664
-1.35374,0.996872,0.736879,2,3,0,1.35374,0.645941
-1.48557,0.984326,0.736879,2,3,0,1.56873,0.504738
-1.57086,0.990945,0.736879,1,1,0,1.58071,0.443399
-1.29123,0.993824,0.736879,2,7,0,1.51488,1.2793
-1.2536,0.995911,0.736879,2,3,0,1.31789,1.07778
-1.27564,0.825665,0.736879,2,3,0,2.21597,1.21642
-1.39725,0.943526,0.736879,1,3,0,1.60244,0.589761
-1.26299,0.989919,0.736879,1,3,0,1.51653,1.15118
-1.58911,0.877052,0.736879,1,3,0,1.9594,0.432029
-1.43173,0.97376,0.736879,2,3,0,2.05932,0.553014
-1.42293,1,0.736879,1,1,0,1.45421,0.56188
-2.41541,0.961005,0.736879,1,3,0,2.88068,0.171985
-2.19628,1,0.736879,1,1,0,2.42207,0.213662
-1.91518,1,0.736879,1,1,0,2.18184,0.288263
-1.62086,0.997153,0.736879,2,3,0,2.04474,0.413438
-3.612,0.815048,0.736879,2,7,0,3.62885,0.0589759
-1.85809,0.888061,0.736879,2,7,0,3.52126,0.307638
-1.26557,0.973023,0.736879,1,3,0,2.37575,1.16626
-1.27664,0.989698,0.736879,1,3,0,1.3323,0.807495
-1.43393,0.987859,0.736879,2,3,0,1.43893,1.6447
-1.43393,0.918829,0.736879,1,3,0,1.7257,1.6447
-1.43393,0.145961,0.736879,2,3,0,4.41284,1.6447
-2.02746,0.768142,0.736879,1,1,0,2.07241,2.56324
-2.40783,0.789522,0.736879,1,1,0,2.79019,3.0372
-1.43738,1,0.736879,2,3,0,2.00473,1.65173
-1.29664,1,0.736879,1,1,0,1.39451,1.29861
-1.29664,0.866729,0.736879,1,1,0,1.57084,1.29861
-1.39943,0.968429,0.736879,1,1,0,1.40231,1.57171
-1.40218,0.999038,0.736879,1,1,0,1.44731,1.57772
-1.40218,0.106715,0.736879,1,1,0,3.02727,1.57772
-1.35539,1,0.736879,1,1,0,1.41057,1.46867
-1.35539,0.72045,0.736879,1,3,0,2.51649,1.46867
-1.46406,0.962704,0.736879,1,1,0,1.48318,1.70454
-1.44409,1,0.736879,1,1,0,1.51583,1.66524
-1.33156,1,0.736879,1,1,0,1.41754,1.40599
-1.69282,0.780484,0.736879,1,3,0,2.45215,0.375948
-1.71334,0.999434,0.736879,2,3,0,1.75943,0.366259
-2.48583,0.822378,0.736879,1,3,0,2.62735,0.160748
-1.36157,1,0.736879,1,3,0,3.01587,0.634782
-1.25051,0.99556,0.736879,1,3,0,1.4054,1.0289
-1.26529,0.998039,0.736879,2,3,0,1.26556,0.851651
-1.74488,0.938692,0.736879,2,3,0,1.7525,0.352121
-1.67686,0.499266,0.736879,2,3,0,2.85093,2.06814
-1.54178,0.589966,0.736879,2,3,0,2.65079,0.46266
-1.5947,0.767574,0.736879,2,3,0,2.31561,1.9368
-1.31261,0.939481,0.736879,1,3,0,1.84135,0.715966
-1.54474,0.965034,0.736879,1,3,0,1.57293,0.460631
-1.50909,0.951922,0.736879,1,3,0,2.21711,1.78885
-1.65986,0.937996,0.736879,1,1,0,1.73722,2.04164
-1.4181,1,0.736879,2,3,0,1.5998,1.61188
-1.40567,1,0.736879,2,7,0,1.40729,0.580266
-1.27329,0.975089,0.736879,1,3,0,1.56004,1.20566
-1.28075,0.997971,0.736879,1,1,0,1.28518,1.23851
-1.2645,0.990759,0.736879,2,3,0,1.33823,1.16013
-1.5998,0.858478,0.736879,2,3,0,2.11439,0.425609
-1.35495,0.982572,0.736879,1,3,0,1.58516,0.64418
-2.03596,0.953881,0.736879,2,3,0,2.22961,2.57437
-1.64685,1,0.736879,1,1,0,1.98757,2.02115
-1.86197,0.244553,0.736879,2,3,0,3.60666,0.306263
-1.28787,1,0.736879,2,3,0,1.79004,0.773616
-1.59347,0.959513,0.736879,1,3,0,1.67181,0.429392
-1.25354,0.991455,0.736879,2,3,0,1.75318,0.926661
-1.63311,0.91018,0.736879,2,3,0,1.87543,0.406627
-1.25068,0.986002,0.736879,2,7,0,1.79493,0.967259
-1.27315,0.994275,0.736879,1,3,0,1.28471,1.20501
-1.33418,0.954736,0.736879,2,3,0,1.54828,0.676448
-1.49911,0.958957,0.736879,1,3,0,1.76739,1.77061
-1.49911,0.120365,0.736879,1,1,0,2.97572,1.77061
-1.88588,0.839924,0.736879,1,1,0,1.95734,2.37275
-1.31673,1,0.736879,1,1,0,1.67619,1.36326
-1.31673,0.675853,0.736879,2,3,0,2.25131,1.36326
-1.26518,1,0.736879,2,3,0,1.30262,1.16403
-1.50428,0.904579,0.736879,1,3,0,1.78958,0.489926
-1.25604,0.973667,0.736879,1,3,0,1.66619,1.10156
-2.06247,0.871188,0.736879,2,7,0,2.07734,0.245494
-1.37521,0.989625,0.736879,1,3,0,2.21078,0.616551
-2.09579,0.938455,0.736879,1,3,0,2.36162,0.23702
-1.8204,1,0.736879,1,1,0,2.07889,0.321469
-1.31924,0.995761,0.736879,1,3,0,1.90592,0.703008
-1.25056,0.997446,0.736879,1,3,0,1.34581,1.03012
-1.97536,0.780932,0.736879,1,3,0,2.69704,0.269649
-1.92061,1,0.736879,2,3,0,2.02116,0.286511
-1.26243,0.978248,0.736879,1,3,0,2.21457,0.865502
-1.26716,0.9991,0.736879,1,1,0,1.26851,0.843339
-1.64444,0.951369,0.736879,1,3,0,1.80419,0.400491
-1.52532,0.995258,0.736879,2,3,0,1.79575,0.474261
-1.41936,1,0.736879,1,1,0,1.5152,0.565572
-2.35951,0.83738,0.736879,2,7,0,2.78506,2.9793
-1.40598,1,0.736879,1,1,0,1.96336,1.58601
-2.32458,0.799393,0.736879,2,3,0,2.36749,2.93708
-2.32458,0.708273,0.736879,1,1,0,3.08044,2.93708
-4.02553,0.239631,0.736879,1,1,0,5.03433,4.78615
-4.02553,0.623574,0.736879,1,1,0,6.22871,4.78615
-6.3215,0.163983,0.736879,2,5,0,6.96973,0.00640421
-6.60834,0.999627,0.736879,1,1,0,6.64007,0.00508436
-6.63351,0.999972,0.736879,1,1,0,6.75915,0.00498247
-6.13101,1,0.736879,1,1,0,6.63386,0.00746643
-4.35942,1,0.736879,2,3,0,6.1401,0.0315564
-2.42095,0.666962,0.736879,1,3,0,5.39501,0.171068
-2.09069,1,0.736879,1,1,0,2.40631,0.23829
-1.33039,1,0.736879,2,3,0,2.00676,0.682881
-1.25618,0.999565,0.736879,2,7,0,1.31403,1.10276
-1.78571,0.926185,0.736879,2,7,0,1.789,0.335029
-3.41467,0.820686,0.736879,1,3,0,4.34758,0.0698142
-3.54473,0.989346,0.736879,2,3,0,4.63631,0.0624536
-3.12809,1,0.736879,1,1,0,3.53971,0.0895538
-2.00446,1,0.736879,2,3,0,3.12573,0.261235
-2.02134,0.999675,0.736879,2,3,0,2.09012,0.256518
-2.05323,0.998208,0.736879,1,1,0,2.11682,0.247914
-2.00067,1,0.736879,1,1,0,2.10475,0.26231
-1.79851,1,0.736879,1,1,0,1.99398,0.329929
-1.94792,0.989806,0.736879,1,1,0,1.96377,0.277922
-1.76571,1,0.736879,1,1,0,1.94368,0.34324
-1.25545,0.992344,0.736879,2,7,0,1.66655,1.09628
-1.31689,0.87462,0.736879,2,3,0,1.97281,1.36376
-1.34745,0.990491,0.736879,1,1,0,1.36113,1.44847
-1.34745,0.877587,0.736879,1,1,0,1.57538,1.44847
-4.97106,0.166698,0.736879,3,7,0,6.21263,0.0191061
-5.141,0.999535,0.736879,3,7,0,5.24881,5.88525
-1.26919,1,0.736879,1,1,0,3.7448,0.834847
-2.20151,0.803909,0.736879,1,3,0,2.92662,0.212527
-1.6159,0.90743,0.736879,1,3,0,2.22536,0.41625
-1.2534,0.992517,0.736879,1,3,0,1.74079,0.928043
-1.28228,0.979353,0.736879,2,3,0,1.39629,0.789613
-1.77587,0.955001,0.736879,1,3,0,1.98851,0.339028
-1.64692,1,0.736879,1,1,0,1.77723,0.39917
-2.67402,0.793922,0.736879,1,3,0,3.01782,0.13473
-1.78708,1,0.736879,2,3,0,2.68614,0.334478
-1.8432,0.99865,0.736879,2,3,0,1.88355,0.312995
-2.07409,0.985441,0.736879,1,1,0,2.07886,0.242495
-2.12214,0.997467,0.736879,1,1,0,2.18218,0.230587
-1.27265,0.968304,0.736879,1,3,0,2.98132,1.20266
-2.88396,0.166419,0.736879,2,3,0,5.6436,0.111258
-2.92257,0.999059,0.736879,1,1,0,3.01505,0.107465
-3.50397,0.990286,0.736879,2,3,0,3.74343,0.0646668
-3.32385,1,0.736879,1,1,0,3.54927,0.0755036
-3.19241,1,0.736879,1,1,0,3.38369,0.0846453
-3.65581,0.992366,0.736879,1,1,0,3.65615,0.0568221
-2.24279,0.998011,0.736879,1,3,0,4.11059,0.203847
-2.42378,0.959028,0.736879,2,7,0,2.43919,3.0562
-2.62893,0.792504,0.736879,3,7,0,3.20319,0.140484
-1.45902,0.99098,0.736879,1,3,0,3.10744,0.52738
-1.52403,0.992717,0.736879,1,1,0,1.53583,0.475199
-1.26882,0.982256,0.736879,1,3,0,1.75258,1.18369
-1.42624,0.937604,0.736879,1,3,0,1.64159,0.558511
-1.2986,0.994344,0.736879,1,3,0,1.41249,0.746444
-1.65858,0.944683,0.736879,1,3,0,1.86426,2.03963
-2.84131,0.497318,0.736879,1,1,0,3.07744,3.53606
-1.4971,1,0.736879,1,1,0,2.24897,1.76692
-1.51336,0.801024,0.736879,1,3,0,2.31048,0.483045
-1.25676,1,0.736879,2,3,0,1.47857,0.899565
-1.43738,0.936342,0.736879,2,3,0,2.0711,0.547483
-1.30265,0.993782,0.736879,1,3,0,1.42315,0.737141
-1.3549,0.991852,0.736879,1,1,0,1.3553,0.644251
-1.95466,0.950927,0.736879,2,3,0,2.03622,2.46655
-1.27404,0.982868,0.736879,1,3,0,2.00868,0.816472
-1.27426,0.999961,0.736879,1,1,0,1.27888,0.815704
-1.25034,0.999085,0.736879,1,3,0,1.28321,1.02368
-1.25261,0.987673,0.736879,2,3,0,1.33834,0.936764
-1.25041,0.989833,0.736879,2,3,0,1.33401,1.02591
-1.29271,0.99405,0.736879,2,3,0,1.29387,0.760856
-1.96575,0.881904,0.736879,1,3,0,2.31161,0.272506
-1.40378,1,0.736879,2,3,0,1.94944,0.582364
-1.9245,0.927871,0.736879,1,3,0,2.36323,2.42573
-1.79832,1,0.736879,1,1,0,2.07873,2.24926
-1.32248,0.92476,0.736879,1,3,0,2.07553,0.696973
-1.25828,0.984286,0.736879,2,3,0,1.47938,0.889248
-1.25009,0.999879,0.736879,1,3,0,1.25867,0.987937
-1.43622,0.966194,0.736879,2,3,0,1.58181,1.64938
-1.30018,1,0.736879,2,7,0,1.40309,0.742764
-1.26925,0.990468,0.736879,2,7,0,1.37316,1.18593
-1.32537,0.99429,0.736879,2,3,0,1.32554,1.38858
-1.25066,0.77104,0.736879,2,3,0,2.17771,1.03293
-1.82577,0.811155,0.736879,2,7,0,2.3565,0.319444
-1.74628,0.429171,0.736879,2,3,0,3.10899,2.17324
-1.4008,1,0.736879,2,7,0,1.64801,0.585707
-1.4008,0.930835,0.736879,1,3,0,2.37858,0.585707
